22
18
10
10
9
10
9
10
10
10
10
9
10
8
8
9
10
10
9
9
9
9
8
10
10
9
12
10
9
11
9
9
8
23
10
9
12
9
10
10
10
8
10
10
9
14
13
13
9
12
9
10
10
10
9
47
15
34
26
19
24
22
27
10
11
24
26
28
25
21
12
24
24
20
30
46
53
20
39
13
17
27
25
22
14
16
9
16
19
11
18
17
14
32
24
16
110
46
30
22
20
10
25
8
10
19
23
15
25
32
39
27
51
44
9
9
9
11
11
11
15
21
23
44
37
16
30
22
14
15
118
262
231
74
98
103
34
185
500
76
500
291
110
125
126
107
116
96
117
74
138
164
167
164
195
241
182
150
238
175
145
136
156
241
195
119
111
122
163
73
139
121
130
294
25
9
322
105
227
107
126
94
500
153
121
10
52
122
458
104
94
144
377
161
184
10
8
11
10
10
9
9
10
8
9
9
10
11
10
10
9
8
10
9
9
10
8
10
10
11
10
8
9
9
10
11
9
8
9
8
9
9
12
9
10
9
9
8
10
10
8
9
10
8
9
10
9
9
10
11
10
10
75
10
10
9
8
11
10
10
10
10
9
11
10
10
10
9
9
9
9
10
10
10
9
28
9
9
9
9
10
9
9
10
9
9
9
43
26
8
39
66
74
48
57
102
26
48
46
55
133
107
99
50
41
58
25
22
18
18
114
64
106
18
21
18
20
15
18
20
16
50
217
16
27
51
29
28
50
12
15
14
10
14
12
14
14
13
36
45
36
11
13
11
11
54
13
11
12
14
62
14
11
11
13
9
10
10
12
35
14
30
9
11
10
11
12
19
12
15
13
41
15
15
15
43
216
121
99
100
84
35
12
10
10
363
54
124
500
73
140
216
8
10
10
10
222
160
168
143
214
393
476
94
61
124
137
174
77
19
97
9
23
13
12
19
11
11
13
9
10
14
27
8
8
24
11
12
10
12
12
101
213
278
128
131
216
119
163
147
152
166
194
161
162
142
258
127
148
131
153
160
82
30
91
87
142
121
94
150
132
223
82
128
291
85
145
142
145
161
138
239
151
212
169
243
147
173
132
138
234
133
203
180
216
157
155
233
187
153
186
229
201
166
157
198
95
190
169
165
144
145
43
130
58
10
54
16
10
12
18
26
9
9
10
18
11
11
13
19
14
15
17
14
22
23
39
72
75
103
106
166
256
425
275
203
214
216
436
151
138
150
407
500
500
500
208
127
226
143
275
179
133
297
308
137
200
140
204
500
100
160
273
153
168
443
500
41
10
13
10
17
9
9
9
11
8
106
304
102
82
145
204
236
54
110
203
168
196
119
204
209
138
190
304
323
200
10
286
237
193
456
207
152
211
185
181
302
171
194
140
46
16
12
15
16
20
38
20
40
32
18
26
67
121
147
209
322
170
249
178
459
222
108
255
207
78
215
101
130
9
9
10
10
10
9
10
10
10
10
9
9
9
9
8
9
9
9
10
10
10
9
10
9
9
9
9
11
10
9
10
10
9
10
8
10
10
9
11
9
58
26
85
111
32
49
42
71
115
12
20
12
45
43
54
72
21
38
114
42
77
82
76
19
10
47
120
247
219
188
167
194
112
10
179
231
45
180
92
108
248
221
10
10
500
476
8
9
128
85
241
117
198
9
8
29
121
192
115
190
183
165
51
174
8
316
10
9
10
8
11
8
10
10
10
9
9
8
10
10
9
8
9
9
9
9
9
10
10
10
9
11
9
9
9
10
9
8
8
9
10
9
10
11
11
11
10
22
12
14
17
24
16
30
21
32
63
77
59
42
10
9
12
8
9
10
8
9
9
11
9
66
39
20
28
12
44
22
13
10
9
9
10
10
41
13
46
32
68
21
22
30
24
16
10
14
25
32
46
60
57
93
77
70
49
95
70
46
95
109
39
51
18
9
10
13
9
71
56
60
28
56
40
43
42
47
46
58
44
85
77
48
80
94
10
8
9
150
76
75
53
198
23
11
54
98
47
161
11
91
137
71
46
56
41
9
52
77
21
124
146
56
66
59
147
67
61
75
9
42
101
9
9
12
11
9
10
10
11
27
31
21
38
103
45
63
45
31
38
35
24
23
24
28
24
29
48
50
47
39
47
45
78
70
98
35
91
97
57
8
72
92
46
110
142
224
18
14
11
9
90
65
89
107
32
123
22
96
120
158
132
120
17
9
19
50
94
91
126
78
190
86
72
193
71
15
256
22
29
74
176
36
72
84
59
53
169
54
10
118
154
90
16
10
9
9
15
10
104
140
152
10
29
42
77
117
95
155
49
9
9
167
87
102
10
10
10
29
34
10
18
9
11
9
28
19
10
12
9
10
20
16
10
8
127
87
21
35
10
9
9
8
9
76
58
49
61
242
58
102
75
20
100
146
11
52
310
91
178
151
10
9
155
151
209
114
64
10
175
139
97
36
167
10
10
23
23
23
19
28
32
33
33
48
65
62
60
107
212
234
81
67
94
124
23
57
284
39
9
92
149
161
49
90
68
30
228
108
218
122
185
30
153
293
200
382
98
181
485
170
31
9
68
47
157
157
300
94
10
16
172
127
143
195
343
199
46
79
69
279
101
101
140
81
133
149
173
237
166
360
197
381
421
435
276
256
342
205
169
341
351
84
326
282
287
9
291
49
80
123
500
500
272
128
298
271
109
324
272
62
26
108
500
130
238
9
9
10
8
9
8
9
10
10
9
9
9
9
9
10
9
9
10
10
9
10
9
8
9
9
10
11
10
9
9
146
130
197
